url,title,h1,category,new_hub,new_hub_label,intent,primary_keyword,official_source,verified_at,action,merge_target,priority,owner,status,section,slug,page_type,department,audience,description,tel,official_source_count,canonical,has_faq_jsonld,has_breadcrumb_jsonld,exposes_raw_keys,bytes
/life/moving-out/school-nursery-procedures/,子どもの転出は、保育所は健康こども課、学校は在学校へそれぞれ確認する | 森町ライフハック,子どもの転出は、保育所は健康こども課、学校は在学校へそれぞれ確認する,moving-out,procedures,手続きしたい,子どもの転園・転校の手続きをする,森町 転校 手続き,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/kenkokodomoka/yochienhoikuenkakari/1/4614.html,2026-07-03,keep,,P2,大石浩之,作業中,life,school-nursery-procedures,detail,健康こども課,保護者,森町から転出する際、お子さんが保育所に通っている場合は健康こども課へ、小中学校に通っている場合は在学中の学校へ、それぞれ手続きの相談をしましょう。転出先の自治体によって申込手続きが異なる点にも注意が必要です。,0538-86-6300,1,https://morimachi.enshu-lifehack.com/life/moving-out/school-nursery-procedures/,True,False,True,30081
/life/moving-out/stop-water/,水道の廃止は上下水道課へ給水届を提出（廃止後の再開は新規加入金が発生） | 森町ライフハック,水道の廃止は上下水道課へ給水届を提出（廃止後の再開は新規加入金が発生）,moving-out,procedures,手続きしたい,水道を廃止する届出を出す,森町 水道 廃止,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/jogesuidoka/josuidokanrigakari/1/1/668.html,2026-07-03,merge,/life/start-living/water-start-stop-fees/,P2,大石浩之,作業中,life,stop-water,detail,上下水道課,転出者,森町から転出して水道を使わなくなる場合は、上下水道課上水道管理係へ給水届等の書類を提出して廃止手続きを行いましょう。届出をしないと使用水量が0でも基本料金がかかり続けます。,0538-85-6326,1,https://morimachi.enshu-lifehack.com/life/moving-out/stop-water/,True,False,True,29121
/life/parents-care/adult-guardianship/,親の判断能力が落ちても、森町独自の助成で財産と契約を守る備えをする | 森町ライフハック,親の判断能力が落ちても、森町独自の助成で財産と契約を守る備えをする,parents-care,care,親・介護,判断能力が落ちた親の財産と契約を守る,森町 成年後見,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/hokenfukushika/chiikihokatsushiencenterkakari/2/4000.html,2026-07-03,keep,,P1,大石浩之,作業中,life,adult-guardianship,detail,福祉課,家族,身寄りのない高齢者の財産管理や契約行為が難しくなってきたとき、森町では成年後見制度の利用を支援する独自の助成があります。申立費用の助成のほか、必要に応じて町長が申立てを行う仕組みも用意されています。,0538-85-6341,2,https://morimachi.enshu-lifehack.com/life/parents-care/adult-guardianship/,True,False,True,34121
/life/parents-care/care-certification-support-center/,森町の要介護認定は、福祉課介護保険係で申請から結果通知まで進める | 森町ライフハック,森町の要介護認定は、福祉課介護保険係で申請から結果通知まで進める,parents-care,care,親・介護,要介護認定を申請して結果を受け取る,森町 要介護認定 申請,https://www.town.morimachi.shizuoka.jp/gyosei/kurashi_tetsuzuki/nenkin_kenkohoken/kaigohoken/4204.html,2026-07-03,merge,/life/parents-care/long-term-care-insurance/,P0,大石浩之,作業中,life,care-certification-support-center,detail,福祉課,家族 / 本人,親が介護サービスを使い始めるには、まず要介護（要支援）認定の申請が必要です。森町では福祉課介護保険係が申請窓口となり、被保険者証の再交付や送付先変更もあわせて担当しています。,0538-86-6341,3,https://morimachi.enshu-lifehack.com/life/parents-care/care-certification-support-center/,True,False,True,33073
/life/parents-care/care-started/,親の介護が急に始まったら、森町ではまずケアプラン作成の依頼先を確認する | 森町ライフハック,親の介護が急に始まったら、森町ではまずケアプラン作成の依頼先を確認する,parents-care,care,親・介護,認定後にケアプランの作成を依頼する,森町 ケアプラン ケアマネ,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/hokenfukushika/kaigohokengakari/4/1/4897.html,2026-07-03,keep,,P0,大石浩之,作業中,life,care-started,detail,福祉課,家族 / 本人,要介護・要支援の認定を受けたら、次はケアプラン（サービス計画）を作ってサービスを利用する段階に進みます。森町では認定区分によって作成の依頼先が分かれます。,0538-85-6341 / 0538-86-6341,2,https://morimachi.enshu-lifehack.com/life/parents-care/care-started/,True,False,True,33261
/life/parents-care/check-parents/,離れて暮らす親が心配なとき、森町の地域包括支援センター係にまず相談する | 森町ライフハック,離れて暮らす親が心配なとき、森町の地域包括支援センター係にまず相談する,parents-care,care,親・介護,離れて暮らす親の様子を見守る方法を知る,森町 高齢者 見守り,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/hokenfukushika/chiikihokatsushiencenterkakari/2/4000.html,2026-07-03,keep,,P1,大石浩之,作業中,life,check-parents,detail,福祉課,別居の家族,離れて暮らす親のことが心配になったとき、森町では地域包括支援センター係が総合相談窓口として生活・健康・財産管理などの困りごとを受け付けています。緊急通報システムの設置補助や救急医療情報キットの配布もあります。,0538-85-6341,2,https://morimachi.enshu-lifehack.com/life/parents-care/check-parents/,True,False,True,33777
/life/parents-care/community-support-center/,介護の悩みは、森町直営の地域包括支援センターにまず相談する | 森町ライフハック,介護の悩みは、森町直営の地域包括支援センターにまず相談する,parents-care,care,親・介護,介護の困りごとをまず相談する窓口を知る,森町 地域包括支援センター,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/hokenfukushika/chiikihokatsushiencenterkakari/index.html,2026-07-03,rewrite,,P0,大石浩之,作業中,life,community-support-center,parent,福祉課,家族 / 本人,森町の地域包括支援センターは町の直営です。福祉課地域包括支援センター係が、介護予防・高齢者支援・健康づくりなど幅広い相談を受け付けています。森町保健福祉センター内にあります。,0538-85-2111 / 0538-85-6341,1,https://morimachi.enshu-lifehack.com/life/parents-care/community-support-center/,True,False,True,32402
/life/parents-care/dementia-consultation/,親が認知症かもしれないとき、森町の地域包括支援センター係への相談から始める | 森町ライフハック,親が認知症かもしれないとき、森町の地域包括支援センター係への相談から始める,parents-care,care,親・介護,認知症かもしれない親のことを相談する,森町 認知症 相談,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/hokenfukushika/chiikihokatsushiencenterkakari/2/4002.html,2026-07-03,keep,,P0,大石浩之,作業中,life,dementia-consultation,detail,福祉課,家族,親のもの忘れが気になり始めたら、森町の福祉課地域包括支援センター係に相談できます。町は「認知症ケアパス」を整備し、気づきチェックリストやもの忘れ相談シートなどの相談ツールも用意しています。,0538-85-6341,2,https://morimachi.enshu-lifehack.com/life/parents-care/dementia-consultation/,True,False,True,33684
/life/parents-care/elderly-transportation/,通院・買い物の「足」に、森町の公共交通利用券助成事業を確認する | 森町ライフハック,通院・買い物の「足」に、森町の公共交通利用券助成事業を確認する,parents-care,care,親・介護,高齢の親の通院・買い物の移動手段を確保する,森町 公共交通利用券 高齢者,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/hokenfukushika/shogaifukushikakari/8/2533.html,2026-07-03,rewrite,,P1,大石浩之,作業中,life,elderly-transportation,detail,福祉課,高齢者 / 家族,通院や買い物のための移動が難しくなってきた高齢者に向けて、森町では「公共交通利用券助成事業」を実施しています。専用の送迎サービスではなく、路線バスやタクシーの利用券購入費の一部を助成する仕組みです。,0538-85-1800,1,https://morimachi.enshu-lifehack.com/life/parents-care/elderly-transportation/,True,False,True,32830
/life/parents-care/find-nursing-home/,森町の介護施設探しは、介護サービス情報公表システムで種類から選ぶ | 森町ライフハック,森町の介護施設探しは、介護サービス情報公表システムで種類から選ぶ,parents-care,care,親・介護,親が入る介護施設を探す,森町 介護施設 探し方,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/hokenfukushika/kaigohokengakari/4/2/4948.html,2026-07-03,keep,,P1,大石浩之,作業中,life,find-nursing-home,detail,福祉課,家族,森町には独自の施設一覧ページはなく、厚生労働省の「介護サービス情報公表システム」で県内・全国の介護サービス事業所を検索する形になります。相談は福祉課介護保険係や地域包括支援センター係で受け付けています。,0538-85-6341 / 0538-86-6341,2,https://morimachi.enshu-lifehack.com/life/parents-care/find-nursing-home/,True,False,True,34197
